Lemma,Case,Number,Gender,Degree,Upos,Forms
rückläufig,Dat,Sing,Fem,Pos,ADJ,rückläufigen | rückläufiger
rückläufig,Acc,Plur,Fem,Pos,ADJ,rückläufige | rückläufigen
rückläufig,Dat,Sing,Masc,Pos,ADJ,rückläufigem | rückläufigen
schaffen,Acc,Sing,Fem,Pos,ADJ,geschaffene | schaffende
schaffen,Acc,Plur,Masc,Pos,ADJ,geschaffenen | schaffenden
schalten,Acc,Plur,Fem,Pos,ADJ,geschaltete | geschalteten
scharf,Dat,Sing,Masc,Pos,ADJ,scharfem | scharfen
scharf,Dat,Sing,Fem,Pos,ADJ,scharfen | scharfer
scharf,Acc,Plur,Fem,Pos,ADJ,scharfe | scharfen
scharf,Dat,Sing,Masc,Sup,ADJ,schärfstem | schärfsten
scharf,Acc,Sing,Neut,Pos,ADJ,scharfe | scharfes
scheitern,Dat,Sing,Fem,Pos,ADJ,gescheiterten | scheiternden
scheitern,Acc,Sing,Masc,Pos,ADJ,gescheiterten | scheiternden
scheitern,Acc,Plur,Masc,Pos,ADJ,gescheiterte | gescheiterten
schick,Dat,Sing,Neut,Pos,ADJ,schickem | schicken
schlagen,Acc,Sing,Neut,Pos,ADJ,schlagende | schlagendes
schlecht,Acc,Sing,Neut,Pos,ADJ,schlechte | schlechtes
schlecht,Acc,Plur,Fem,Pos,ADJ,schlechte | schlechten
schlecht,Dat,Sing,Fem,Pos,ADJ,schlechte | schlechten | schlechter
schlecht,Dat,Sing,Masc,Pos,ADJ,schlechtem | schlechten
schlecht,Acc,Plur,Neut,Pos,ADJ,schlechte | schlechten
schlecht,Dat,Sing,Neut,Pos,ADJ,schlechtem | schlechten
schlecht,Acc,Plur,Masc,Pos,ADJ,schlechte | schlechten
schlecht,Acc,Sing,Neut,Cmp,ADJ,schlechtere | schlechteres
schließen,Dat,Sing,Masc,Pos,ADJ,geschlossenen | schließenden
schließen,Dat,Sing,Fem,Pos,ADJ,geschlossenen | schließenden
schließen,Acc,Sing,Fem,Pos,ADJ,geschlossene | schließende
schnell,Dat,Sing,Fem,Pos,ADJ,schnelle | schnellen | schneller
schnell,Acc,Plur,Fem,Pos,ADJ,schnelle | schnellen
schnell,Acc,Sing,Neut,Pos,ADJ,schnelle | schnelles
schnell,Dat,Sing,Fem,Cmp,ADJ,schnelleren | schnellerer
schnell,Dat,Plur,Masc,Pos,ADJ,400-kbit-schnellen | schnellen
schnell,Acc,Plur,Masc,Pos,ADJ,schnelle | schnellen
schnell,Acc,Plur,Masc,Cmp,ADJ,schnellere | schnelleren
schnell,Acc,Plur,Neut,Pos,ADJ,2-mbit/s-schnellen | megabit-schnelle | schnelle | schnellen
schnell,Dat,Sing,Masc,Pos,ADJ,schnellem | schnellen
schnell,Dat,Sing,Masc,Cmp,ADJ,schnellerem | schnelleren
schnell,Dat,Sing,Neut,Pos,ADJ,schnellem | schnellen
schnell,Dat,Sing,,Pos,ADJ,schnellem | schnellen
schnell,Dat,Sing,Fem,Sup,ADJ,schnellsten | schnellster
schnurlos,Acc,Sing,Neut,Pos,ADJ,schnurlose | schnurloses
schnöde,Acc,Sing,Neut,Pos,ADJ,schnöde | schnödes
schreiben,Dat,Sing,Fem,Pos,ADJ,geschriebenen | geschriebener
schriftlich,Dat,Sing,Fem,Pos,ADJ,schriftlichen | schriftlicher
schriftlich,Acc,Plur,Fem,Pos,ADJ,schriftliche | schriftlichen
schrumpfen,Dat,Sing,Fem,Pos,ADJ,geschrumpften | schrumpfenden
schrumpfen,Dat,Sing,Masc,Pos,ADJ,geschrumpften | schrumpfenden
schrumpfen,Dat,Plur,Fem,Pos,ADJ,geschrumpften | schrumpfenden
schräg,Dat,Sing,Fem,Pos,ADJ,schrägen | schräger
schulisch,Acc,Plur,Fem,Pos,ADJ,schulische | schulischen
schwach,Acc,Sing,Neut,Pos,ADJ,schwache | schwaches
schwach,Dat,Sing,Masc,Pos,ADJ,schwachem | schwachen
schwach,Dat,Sing,Fem,Cmp,ADJ,schwächeren | schwächerer
schwach,Acc,Plur,Fem,Pos,ADJ,schwache | schwachen
schwach,Acc,Plur,Masc,Pos,ADJ,schwache | schwachen
schwach,Dat,Sing,Fem,Pos,ADJ,schwachen | schwacher
schwarz,Dat,Sing,Neut,,PROPN,Schwarzem | Schwarzen
schwarz,Dat,Sing,Masc,Pos,ADJ,schwarzem | schwarzen
schwarz,Acc,Plur,Fem,Pos,ADJ,schwarze | schwarzen
schwarz,Acc,Plur,Masc,Pos,ADJ,schwarze | schwarzen
schwarz,Dat,Sing,Neut,Pos,ADJ,schwarzem | schwarzen
schwedisch,Dat,Sing,Fem,Pos,ADJ,norwegisch-schwedischen | schwedischen | schwedischer
schwedisch,Acc,Plur,Fem,Pos,ADJ,schwedische | schwedischen
schweizerisch,Acc,Sing,Fem,Pos,ADJ,deutsch-schweizerische | schweizerische
schwenkbar,Dat,Sing,Neut,Pos,ADJ,schwenkbarem | schwenkbaren
schwer,Acc,Sing,Fem,Pos,ADJ,2-milliarden-dollar-schwere | millionen-schwere | schwere
schwer,Acc,Plur,Fem,Pos,ADJ,schwere | schweren
schwer,Dat,Sing,Masc,Pos,ADJ,schwerem | schweren
schwer,Dat,Sing,Fem,Pos,ADJ,schweren | schwerer
schwer,Dat,Sing,Neut,Pos,ADJ,schwerem | schweren
schwer,Acc,Plur,Neut,Pos,ADJ,schwere | schweren
schwer,Acc,Sing,Neut,Pos,ADJ,schwere | schweres
schwerwiegend,Dat,Sing,Fem,Pos,ADJ,schwerwiegenden | schwerwiegender
schwierig,Dat,Sing,Fem,Pos,ADJ,schwierigen | schwieriger
schwierig,Dat,Sing,Neut,Pos,ADJ,schwierigem | schwierigen
schätzen,Acc,Plur,Masc,Pos,ADJ,geschätzte | geschätzten
schön,Dat,Sing,Neut,Pos,ADJ,schönem | schönen
schön,Acc,Plur,Fem,Pos,ADJ,schöne | schönen
schön,Acc,Sing,Neut,Pos,ADJ,schöne | schönes
schützen,Acc,Sing,Neut,Pos,ADJ,geschützte | geschütztes
schützen,Dat,Plur,Neut,Pos,ADJ,copyright-geschützten | geschützten
schützen,Dat,Sing,Neut,Pos,ADJ,geschütztem | geschützten
schützen,Dat,Sing,Fem,Pos,ADJ,copyright-geschützter | geschützten
schützen,Acc,Plur,Masc,Pos,ADJ,geschützte | geschützten
schützen,Acc,Sing,Fem,Pos,ADJ,geschützte | schützende | ssl-geschützter
sechste,Dat,Sing,Fem,Pos,ADJ,sechsten | sechster
sein,Dat,Sing,Masc,,DET,seinem | seinen
sein,Dat,Sing,Neut,,DET,seinem | seines
sein,Dat,Plur,Masc,,DET,seine | seinen | seiner
sein,Dat,Sing,Fem,,DET,seine | seiner
sein,Dat,Plur,Neut,,DET,seine | seinen
sein,Dat,Plur,,,DET,seine | seinen
sein,Dat,,,,DET,seine | seinem
seitig,Dat,Sing,Neut,Pos,ADJ,17-seitigen | 20-seitigen
selb,Dat,Sing,Masc,Pos,ADJ,selbem | selben
selbständig,Dat,Plur,Fem,Pos,ADJ,selbstständigen | selbständigen
selten,Dat,Sing,Fem,Pos,ADJ,seltenen | seltener
selten,Dat,,,Pos,ADJ,selten | seltener
selten,Acc,Sing,Neut,Pos,ADJ,seltene | seltenes
sensibel,Dat,Sing,Masc,Pos,ADJ,sensiblem | sensiblen
sensibel,Acc,Plur,Neut,Pos,ADJ,sensible | sensiblen
separat,Dat,Sing,Masc,Pos,ADJ,separatem | separaten
separat,Dat,Sing,Fem,Pos,ADJ,separaten | separater
separat,Acc,Plur,Masc,Pos,ADJ,separate | separaten
serbisch,Dat,Sing,Masc,Pos,ADJ,serbischem | serbischen
serbisch,Dat,Sing,Fem,Pos,ADJ,serbischen | serbischer
seriell,Dat,Sing,Fem,Pos,ADJ,seriellen | serieller
seriell,Dat,Plur,Fem,Pos,ADJ,serielle | seriellen
seriös,Acc,Plur,Fem,Pos,ADJ,seriöse | seriösen
setzen,Acc,Sing,Neut,Pos,ADJ,gesetzte | gesetztes
sexuell,Dat,Sing,Masc,Pos,ADJ,sexuellem | sexuellen
sexuell,Dat,Sing,Fem,Pos,ADJ,sexuellen | sexueller
sexuell,Acc,Plur,Fem,Pos,ADJ,sexuelle | sexuellen
sicher,Dat,Sing,Fem,Pos,ADJ,sicheren | sicherer
sicher,Acc,Sing,Neut,Pos,ADJ,sichere | sicheres
sicher,Dat,Sing,Neut,Pos,ADJ,sicherem | sicheren
sichtbar,Dat,Sing,Fem,Pos,ADJ,sichtbaren | sichtbarer
simulieren,Acc,Sing,Neut,Pos,ADJ,simulierte | simuliertes
sinken,Dat,Plur,Masc,Pos,ADJ,gesunkenen | sinkenden
sinken,Acc,Plur,Masc,Pos,ADJ,gesunkene | sinkende | sinkenden
sinken,Acc,Plur,Fem,Pos,ADJ,gesunkenen | sinkende
sinken,Acc,Sing,Masc,Pos,ADJ,gesunkenen | sinkenden
sinken,Dat,Sing,Fem,Pos,ADJ,gesunkenen | sinkenden
skeptisch,Acc,Plur,Masc,Pos,ADJ,skeptische | skeptischen
sofortig,Dat,Sing,Fem,Pos,ADJ,sofortigen | sofortiger
sofortig,Dat,Sing,Neut,Pos,ADJ,sofortigem | sofortigen
sofortig,Acc,Sing,Neut,Pos,ADJ,sofortige | sofortiges
sogenannt,Acc,Plur,Fem,Pos,ADJ,sogenannte | sogenannten
sogenannt,Dat,Sing,Masc,Pos,ADJ,sogenannte | sogenannten
sogenannte,Acc,Sing,Neut,Pos,ADJ,sogenannte | sogenanntes
sogenannte,Acc,Plur,Fem,Pos,ADJ,sogenannte | sogenannten
sogenannte,Acc,Plur,Neut,Pos,ADJ,sogenannte | sogenannten
solch,Dat,Sing,Masc,,ADJ,solchem | solchen
solch,Dat,Sing,Fem,,ADJ,ebensolchen | solchen | solcher
solch,Acc,Plur,,,ADJ,solche | solchen
solch,Dat,Plur,,,ADJ,solche | solchen
solcher,Acc,Plur,,,DET,ebensolche | solche | solchen
solcher,Dat,Sing,Fem,,DET,solch | solchen | solcher
solcher,Dat,Plur,,,DET,solche | solchen
solcher,Dat,Sing,Neut,,DET,solchem | solchen
sonstige,Dat,Plur,Fem,Pos,ADJ,sonstige | sonstigen
sonstige,Acc,Sing,Neut,Pos,ADJ,sonstige | sonstiges
souverän,Acc,Plur,Fem,Pos,ADJ,souveräne | souveränen
sozial,Acc,Plur,Fem,Pos,ADJ,soziale | sozialen
sozial,Acc,Plur,Neut,Pos,ADJ,soziale | sozialen
sozial,Acc,Sing,Neut,Pos,ADJ,soziale | soziales
sozial,Dat,Sing,Fem,Pos,ADJ,sozialen | sozialer
sozial,Acc,Plur,Masc,Pos,ADJ,soziale | sozialen
spanisch,Dat,Sing,Fem,Pos,ADJ,spanischen | spanischer
spanisch,Dat,Sing,Neut,Pos,ADJ,spanisch | spanischem | spanischen
spanisch,Acc,Plur,Masc,Pos,ADJ,spanische | spanischen
sparen,Acc,Plur,Masc,Pos,ADJ,gesparten | sparenden
speichern,Acc,Sing,Neut,Pos,ADJ,gespeicherte | gespeichertes
speichern,Acc,Plur,Fem,Pos,ADJ,gespeicherte | gespeicherten
speichern,Acc,Sing,Masc,Pos,ADJ,gespeicherten | speichernden
spektakulär,Dat,Sing,Fem,Pos,ADJ,spektakulären | spektakulärer
spekulativ,Acc,Plur,Fem,Pos,ADJ,spekulative | spekulativen
speziell,Acc,Plur,Neut,Pos,ADJ,spezielle | speziellen
speziell,Acc,Plur,Masc,Pos,ADJ,spezielle | speziellen
speziell,Acc,Plur,Fem,Pos,ADJ,spezielle | speziellen
speziell,Dat,Sing,Neut,Pos,ADJ,speziellem | speziellen
speziell,Acc,Sing,Neut,Pos,ADJ,spezielle | spezielles
speziell,Dat,Plur,Neut,Pos,ADJ,spezielle | speziellen
speziell,Dat,Sing,Fem,Pos,ADJ,speziellen | spezieller
spezifisch,Acc,Plur,Neut,Pos,ADJ,internet-spezifische | oldtimer-spezifischen | spezifische
spezifisch,Dat,Sing,Neut,Pos,ADJ,spezifischem | spezifischen
spezifisch,Dat,Plur,Fem,Pos,ADJ,oem-spezifischen | spezifischen | windows-spezifischen
spezifisch,Dat,Sing,Fem,Pos,ADJ,athlon-spezifischen | spezifischen
spezifizieren,Dat,Sing,Fem,Pos,ADJ,spezifizierten | spezifizierter
spezifizieren,Acc,Sing,Neut,Pos,ADJ,spezifizierendes | spezifizierte
sprachlich,Acc,Plur,Fem,Pos,ADJ,sprachliche | sprachlichen
sprachlich,Dat,Plur,Masc,Pos,ADJ,nicht-sprachlichen | sprachlichen
sprechen,Dat,Plur,Neut,Pos,ADJ,gesprochenen | sprechenden
sprechen,Dat,Sing,Fem,Pos,ADJ,gesprochenen | gesprochener | sprechenden
sprechen,Acc,Plur,Neut,Pos,ADJ,gesprochene | gesprochenen
spät,Dat,Sing,Fem,Cmp,ADJ,späteren | späterer
spät,Acc,Plur,Masc,Cmp,ADJ,spätere | späteren
spät,Acc,Plur,Fem,Cmp,ADJ,spätere | späteren
staatlich,Dat,Sing,Fem,Pos,ADJ,staatlichen | staatlicher
staatlich,Dat,Sing,Masc,Pos,ADJ,staatlichem | staatlichen
staatlich,Acc,Plur,Neut,Pos,ADJ,staatliche | staatlichen
staatlich,Acc,Plur,Fem,Pos,ADJ,staatliche | staatlichen
staatlich,Dat,Plur,Fem,Pos,ADJ,staatliche | staatlichen
staatlich,Dat,Sing,Neut,Pos,ADJ,staatlichem | staatlichen
staatlich,Acc,Sing,Neut,Pos,ADJ,staatliche | staatliches
standardisieren,Dat,Plur,Fem,Pos,ADJ,iso-standardisierten | standardisierte
stark,Dat,Sing,Fem,Pos,ADJ,starken | starker
stark,Dat,Plur,Masc,Pos,ADJ,starken | starker
stark,Dat,Sing,Masc,Pos,ADJ,starkem | starken
stark,Acc,Plur,Fem,Pos,ADJ,starke | starken
stark,Dat,Sing,Neut,Pos,ADJ,starkem | starken
stark,Acc,Sing,Neut,Pos,ADJ,starke | starkes
stark,Acc,Plur,Masc,Pos,ADJ,starke | starken
stark,Dat,Sing,Fem,Cmp,ADJ,stärkere | stärkeren | stärkerer
stark,Acc,Sing,Neut,Cmp,ADJ,stärkere | stärkeres
stark,Dat,Sing,Neut,Cmp,ADJ,stärkerem | stärkeren
starten,Dat,Sing,Neut,Pos,ADJ,gestartetem | gestarteten | startenden
starten,Acc,Sing,Masc,Pos,ADJ,gestarteten | startenden
starten,Acc,Sing,Neut,Pos,ADJ,gestartete | gestartetes
statistisch,Dat,Sing,Neut,Pos,ADJ,statistischem | statistischen
statistisch,Acc,Plur,Fem,Pos,ADJ,statistische | statistischen
stattfinden,Dat,Sing,Fem,Pos,ADJ,stattfindende | stattfindenden | stattfindender | stattgefundenen
stecken,Acc,Sing,Neut,Pos,ADJ,gesteckte | steckende
stecken,Dat,Sing,Masc,Pos,ADJ,gesteckten | steckenden
stehen,Acc,Sing,Neut,Pos,ADJ,gestandenes | stehende
stehen,Dat,Sing,Fem,Pos,ADJ,stehenden | stehender
stehen,Acc,Plur,Masc,Pos,ADJ,gestandenen | stehende
steigen,Dat,Plur,Masc,Pos,ADJ,gestiegenen | steigenden
steigen,Dat,Plur,Neut,Pos,ADJ,gestiegenen | steigenden
steigen,Acc,Plur,Neut,Pos,ADJ,gestiegenen | steigende | steigenden
steigen,Acc,Sing,Fem,Pos,ADJ,gestiegene | steigende
steigen,Dat,Sing,Masc,Pos,ADJ,gestiegenem | gestiegenen | steigendem | steigenden
steigen,Dat,Sing,Fem,Pos,ADJ,gestiegenen | steigenden | steigender
steigen,Dat,Plur,Fem,Pos,ADJ,gestiegenen | steigenden
steigen,Acc,Sing,Masc,Pos,ADJ,gestiegenen | steigenden
steigen,Acc,Plur,Masc,Pos,ADJ,gestiegene | gestiegenen | steigende | steigenden
steigen,Acc,Sing,Neut,Pos,ADJ,gestiegene | steigendes
steigen,Acc,Plur,Fem,Pos,ADJ,gestiegene | steigende | steigenden
steigern,Dat,Sing,Fem,Pos,ADJ,gesteigerten | gesteigerter
steigern,Acc,Sing,Neut,Pos,ADJ,gesteigerte | gesteigertes
steil,Dat,Sing,Masc,Pos,ADJ,steilem | steilen
steinig,Dat,Sing,Masc,Pos,ADJ,steinigem | steinigen
stellen,Acc,Plur,Masc,Pos,ADJ,gestellte | gestellten
stellen,Acc,Plur,Fem,Pos,ADJ,gestellte | gestellten
stellen,Acc,Sing,Fem,Pos,ADJ,gestellte | stellende
stellen,Acc,Sing,Neut,Pos,ADJ,gestellte | gestelltes
stellvertretend,Dat,Sing,Masc,Pos,ADJ,stellvertretendem | stellvertretenden
steuerlich,Acc,Plur,Masc,Pos,ADJ,steuerliche | steuerlichen
steuern,Dat,Sing,Fem,Pos,ADJ,gesteuerten | internet-gesteuerten
steuern,Dat,Plur,Neut,Pos,ADJ,internet-gesteuerten | rechner-gesteuerten
strafbar,Dat,Sing,Fem,Pos,ADJ,strafbare | strafbaren
strafrechtlich,Dat,Sing,Masc,Pos,ADJ,strafrechtlichem | strafrechtlichen
strafrechtlich,Dat,Sing,Fem,Pos,ADJ,strafrechtlichen | strafrechtlicher
strategisch,Dat,Sing,Neut,Pos,ADJ,strategischem | strategischen
strategisch,Acc,Plur,Fem,Pos,ADJ,strategische | strategischen
strategisch,Dat,Sing,Masc,Pos,ADJ,strategischem | strategischen
strategisch,Acc,Sing,Neut,Pos,ADJ,strategische | strategisches
strategisch,Dat,Sing,Fem,Pos,ADJ,strategischen | strategischer
strategisch,Dat,Plur,Fem,Pos,ADJ,nicht-strategischen | strategischen
streng,Dat,Sing,Masc,Pos,ADJ,strengem | strengen
streng,Acc,Plur,Masc,Pos,ADJ,strenge | strengen
streng,Acc,Plur,Fem,Pos,ADJ,strenge | strengen
streng,Acc,Sing,Neut,Pos,ADJ,strenge | strenges
strikt,Dat,Sing,Fem,Pos,ADJ,strikten | strikter
strikt,Acc,Sing,Neut,Pos,ADJ,strikte | striktes
strukturell,Acc,Plur,Neut,Pos,ADJ,strukturelle | strukturellen
städtisch,Dat,Sing,Fem,Pos,ADJ,städtischen | städtischer
ständig,Acc,Plur,Masc,Pos,ADJ,ständige | ständigen
ständig,Dat,Sing,Fem,Pos,ADJ,ständigen | ständiger
ständig,Acc,Plur,Fem,Pos,ADJ,ständige | ständigen
ständig,Acc,Sing,Neut,Pos,ADJ,ständige | ständiges
ständig,Acc,Sing,Masc,Pos,ADJ,nicht-ständigen | ständigen
ständig,Dat,Sing,Masc,Pos,ADJ,ständigem | ständigen
stören,Acc,Sing,Masc,Pos,ADJ,gestörten | störenden
stützen,Acc,Sing,Fem,Pos,ADJ,internet-gestützte | pc-gestützte | xml-gestützte
stützen,Acc,Plur,Neut,Pos,ADJ,it-gestützte | mikroprozessor-gestützte
stützen,Dat,Plur,,Pos,ADJ,beia-gestützten | chipkarten-gestützten
stützen,Acc,Sing,Neut,Pos,ADJ,beia-gestütztes | gps-gestütztes | pc-gestütztes | satelliten-gestützte
stützen,Acc,Sing,Masc,Pos,ADJ,satelliten-gestützten | wizard-gestützten
stützen,Acc,Plur,Fem,Pos,ADJ,hardware-gestützte | tib-gestützte
subventionieren,Acc,Plur,Neut,Pos,ADJ,subventionierte | subventionierten
systematisch,Dat,Sing,Fem,Pos,ADJ,systematischen | systematischer
säumig,Acc,Plur,Masc,Pos,ADJ,säumige | säumigen
taiwanisch,Acc,Sing,Neut,Pos,ADJ,taiwanische | taiwanisches
taktisch,Acc,Sing,Neut,Pos,ADJ,taktische | taktisches
tarnen,Acc,Plur,Neut,Pos,ADJ,getarnte | getarnten
tatsächlich,Dat,Sing,Masc,Pos,ADJ,tatsächlichem | tatsächlichen
tatsächlich,Dat,Sing,Fem,Pos,ADJ,tatsächlichen | tatsächlicher
tatsächlich,Dat,Sing,Neut,Pos,ADJ,tatsächlichem | tatsächlichen
tauglich,Acc,Sing,Fem,Pos,ADJ,stereo-tv-taugliche | taugliche | tualatin-taugliche
tauglich,Acc,Sing,Masc,Pos,ADJ,ddr-sdram-tauglichen | ddr-tauglichen | dual-tualatin-tauglichen | internet-tauglichen | rdram-tauglichen
tauglich,Dat,Plur,Masc,Pos,ADJ,ddr-tauglichen | multimedia-tauglichen | usb-2.0-tauglichen
technisch,Dat,Sing,Masc,Pos,ADJ,technischem | technischen | wissenschaftlich-technischem
technisch,Dat,Plur,Fem,Pos,ADJ,technische | technischen
technisch,Dat,Sing,Fem,,PROPN,Technische | Technischen
technisch,Dat,Sing,Fem,Pos,ADJ,physikalisch-technische | technische | technischen | technischer
technisch,Acc,Plur,Masc,Pos,ADJ,it-technischen | pharmazeutisch-technische | technische | technischen
technisch,Acc,Plur,Fem,Pos,ADJ,technische | technischen | wissenschaftlich-technische
technisch,Acc,Plur,Neut,Pos,ADJ,technische | technischen
technisch,Acc,Sing,Neut,Pos,ADJ,technische | technisches
technisch,Dat,Plur,Masc,Pos,ADJ,naturwissenschaftlich-technischen | technischen
technologisch,Acc,Plur,Fem,Pos,ADJ,technologische | technologischen
technologisch,Dat,Sing,Masc,Pos,ADJ,technologischem | technologischen
technologisch,Dat,Sing,Neut,Pos,ADJ,technologischem | technologischen
technologisch,Dat,Sing,Fem,Pos,ADJ,technologischen | technologischer
telefonisch,Dat,Sing,Fem,Pos,ADJ,telefonische | telefonischen | telefonischer
terroristisch,Acc,Plur,Fem,Pos,ADJ,anti-terroristische | terroristische | terroristischen
terroristisch,Acc,Sing,Masc,Pos,ADJ,cyber-terroristischen | terroristischen
teuer,Acc,Sing,Neut,Pos,ADJ,teuere | teueres | teure | teures
teuer,Acc,Plur,Fem,Pos,ADJ,teure | teuren
teuer,Acc,Plur,Neut,Pos,ADJ,teure | teuren
teuer,Dat,Sing,Masc,Pos,ADJ,teurem | teuren
theoretisch,Dat,Sing,Fem,Pos,ADJ,theoretischen | theoretischer
thermisch,Dat,Sing,Fem,Pos,ADJ,nicht-thermischen | thermischen
thermisch,Dat,Plur,Masc,Pos,ADJ,nicht-thermischen | thermischen
thermisch,Acc,Plur,Fem,Pos,ADJ,nicht-thermische | nicht-thermischen
tief,Acc,Plur,Fem,Pos,ADJ,tiefe | tiefen
tief,Acc,Sing,Neut,Pos,ADJ,tiefe | tiefes
tief,Dat,Sing,Masc,Sup,ADJ,tiefstem | tiefsten
tief,Dat,Sing,Fem,Pos,ADJ,tiefen | tiefer
tief,Dat,Sing,Neut,Pos,ADJ,tiefen | tiefsten
tief,Dat,Sing,Fem,Cmp,ADJ,tieferen | tieferer
tiefrot,Acc,Plur,Fem,Pos,ADJ,tiefrote | tiefroten
toll,Dat,Sing,Fem,Pos,ADJ,tolle | tollen | toller
toll,Acc,Sing,Masc,Pos,ADJ,toll | tollen
traditionell,Acc,Plur,Fem,Pos,ADJ,traditionelle | traditionellen
traditionell,Acc,Plur,Neut,Pos,ADJ,traditionelle | traditionellen
traditionell,Dat,Sing,Masc,Pos,ADJ,traditionellem | traditionellen
traditionell,Acc,Sing,Neut,Pos,ADJ,traditionelle | traditionelles
traditionell,Acc,Plur,Masc,Pos,ADJ,traditionelle | traditionellen
tragbar,Acc,Plur,Neut,Pos,ADJ,tragbare | tragbaren
tragbar,Acc,Sing,Neut,Pos,ADJ,tragbare | tragbares
tragen,Dat,Sing,Fem,Pos,ADJ,getragenen | tragenden
treu,Acc,Plur,,Pos,ADJ,treue | treuen
tropisch,Dat,Sing,Masc,Pos,ADJ,tropischem | tropischen
tropisch,Acc,Plur,Fem,Pos,ADJ,tropische | tropischen
trügerisch,Dat,Sing,Fem,Pos,ADJ,trügerischen | trügerischer
tschechisch,Dat,Sing,Fem,Pos,ADJ,tschechischen | tschechischer
typisch,Dat,Sing,Fem,Pos,ADJ,adobe-typischen | palm-os-typischen | typischen | typischer
typisch,Dat,Plur,Fem,Pos,ADJ,typische | typischen
typisch,Acc,Sing,Masc,Pos,ADJ,mainframe-typischen | typischen
typisch,Dat,Plur,Neut,Pos,ADJ,handy-typischen | typischen
typisch,Acc,Sing,Fem,Pos,ADJ,mac-typische | typische
typisch,Acc,Sing,Neut,Pos,ADJ,typische | typisches
typisch,Acc,Plur,Fem,Pos,ADJ,typische | typischen
typisch,Dat,Sing,,Pos,ADJ,adobe-typischem | typischem
täglich,Acc,Sing,Neut,Pos,ADJ,tägliche | tägliches
tätig,Acc,Plur,Fem,Pos,ADJ,tätige | tätigen
tätig,Acc,Plur,Masc,Pos,ADJ,tätige | tätigen
ukrainisch,Dat,Sing,Fem,Pos,ADJ,ukrainischen | ukrainischer
umfangreich,Acc,Plur,Fem,Pos,ADJ,umfangreiche | umfangreichen
umfangreich,Acc,Plur,Masc,Pos,ADJ,umfangreiche | umfangreichen
umfangreich,Acc,Sing,Neut,Pos,ADJ,umfangreiche | umfangreiches
umfassen,Dat,Sing,Fem,Pos,ADJ,umfassenden | umfassender
umfassen,Acc,Sing,Neut,Pos,ADJ,umfassende | umfassendes
umfassen,Dat,Sing,Neut,Pos,ADJ,umfassendem | umfassenden
umfassend,Acc,Sing,Neut,Pos,ADJ,umfassende | umfassendes
umgebend,Acc,Sing,Fem,Pos,ADJ,umgebende | umgebenden
umsetzen,Acc,Sing,Masc,Pos,ADJ,umgesetzten | umzusetzenden
umstritten,Acc,Sing,Neut,Pos,ADJ,umstrittene | umstrittenes
umstritten,Acc,Plur,Masc,Pos,ADJ,umstrittene | umstrittenen
unabhängig,Acc,Plur,Neut,Pos,ADJ,unabhängige | unabhängigen
unabhängig,Acc,Sing,Fem,Pos,ADJ,hersteller-unabhängige | unabhängige
unabhängig,Dat,Sing,Fem,Pos,ADJ,hersteller-unabhängigen | unabhängigen
unabhängig,Acc,Sing,Neut,Pos,ADJ,gui-unabhängiges | unabhängige | unabhängiges
unangenehm,Dat,Sing,Fem,Pos,ADJ,unangenehmen | unangenehmer
unbeabsichtigt,Dat,Sing,Neut,Pos,ADJ,unbeabsichtigtem | unbeabsichtigten
unbedarft,Acc,Plur,Masc,Pos,ADJ,unbedarfte | unbedarften
unbefugt,Dat,Sing,Fem,Pos,ADJ,unbefugten | unbefugter
unbegrenzt,Acc,Sing,Neut,Pos,ADJ,unbegrenzte | unbegrenztes
unbegrenzt,Dat,Sing,Masc,Pos,ADJ,unbegrenztem | unbegrenzten
unbekannt,Dat,Sing,Fem,Pos,ADJ,unbekannten | unbekannter
unbekannt,Dat,Sing,Masc,Pos,ADJ,unbekanntem | unbekannten
unbekannt,Acc,Plur,Neut,Pos,ADJ,unbekannte | unbekannten
unbekannt,Dat,Sing,Neut,Pos,ADJ,unbekanntem | unbekannten
undurchsichtig,Dat,Sing,Fem,Pos,ADJ,undurchsichtigen | undurchsichtiger
unerlaubt,Acc,Plur,Fem,Pos,ADJ,unerlaubte | unerlaubten
unerwartet,Dat,Sing,Fem,Pos,ADJ,unerwarteten | unerwarteter
unerwünscht,Acc,Plur,Fem,Pos,ADJ,unerwünschte | unerwünschten
unerwünscht,Dat,Sing,Masc,Pos,ADJ,unerwünschtem | unerwünschten
unerwünscht,Acc,Plur,Masc,Pos,ADJ,unerwünschte | unerwünschten
unerwünscht,Dat,Sing,Fem,Pos,ADJ,unerwünschten | unerwünschter
ungehindert,Dat,Sing,Masc,Pos,ADJ,ungehindertem | ungehinderten
ungeklärt,Dat,Sing,Fem,Pos,ADJ,ungeklärten | ungeklärter
ungenannt,Dat,Sing,Fem,Pos,ADJ,ungenannten | ungenannter
ungewöhnlich,Acc,Sing,Neut,Pos,ADJ,ungewöhnliche | ungewöhnliches
ungewöhnlich,Dat,Sing,Fem,Pos,ADJ,ungewöhnliche | ungewöhnlichen | ungewöhnlicher
ungünstig,Dat,Sing,Fem,Pos,ADJ,ungünstigen | ungünstiger
